"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0027236","부산 서구","(주)디시에너지 대신지점","부산 서구 대영로 91","20220814","현대오일뱅크","셀프","0","1755","1855","0"
"A0027236","부산 서구","(주)디시에너지 대신지점","부산 서구 대영로 91","20220815","현대오일뱅크","셀프","0","1735","1835","0"
"A0027236","부산 서구","(주)디시에너지 대신지점","부산 서구 대영로 91","20220816","현대오일뱅크","셀프","0","1735","1835","0"
"A0027236","부산 서구","(주)디시에너지 대신지점","부산 서구 대영로 91","20220817","현대오일뱅크","셀프","0","1725","1825","0"
"A0027190","부산 서구","(주)디시에너지 운동장","부산광역시 서구  보수대로 220 (동대신제3동)","20220810","현대오일뱅크","셀프","0","1694","1794","1500"
"A0027190","부산 서구","(주)디시에너지 운동장","부산광역시 서구  보수대로 220 (동대신제3동)","20220811","현대오일뱅크","셀프","0","1689","1789","1500"
"A0027190","부산 서구","(주)디시에너지 운동장","부산광역시 서구  보수대로 220 (동대신제3동)","20220812","현대오일뱅크","셀프","0","1679","1779","1500"
"A0027190","부산 서구","(주)디시에너지 운동장","부산광역시 서구  보수대로 220 (동대신제3동)","20220813","현대오일뱅크","셀프","0","1679","1779","1500"
"A0027190","부산 서구","(주)디시에너지 운동장","부산광역시 서구  보수대로 220 (동대신제3동)","20220814","현대오일뱅크","셀프","0","1679","1779","1500"
"A0027190","부산 서구","(주)디시에너지 운동장","부산광역시 서구  보수대로 220 (동대신제3동)","20220815","현대오일뱅크","셀프","0","1679","1779","1500"
"A0027190","부산 서구","(주)디시에너지 운동장","부산광역시 서구  보수대로 220 (동대신제3동)","20220816","현대오일뱅크","셀프","0","1669","1779","1500"
"A0027190","부산 서구","(주)디시에너지 운동장","부산광역시 서구  보수대로 220 (동대신제3동)","20220817","현대오일뱅크","셀프","0","1669","1779","1500"
"A0027233","부산 서구","(주)부영에너지직영신일주유소","부산 서구 구덕로 273 (서대신동1가)","20220810","SK에너지","셀프","0","1898","1949","0"
"A0027233","부산 서구","(주)부영에너지직영신일주유소","부산 서구 구덕로 273 (서대신동1가)","20220811","SK에너지","셀프","0","1898","1949","0"
"A0027233","부산 서구","(주)부영에너지직영신일주유소","부산 서구 구덕로 273 (서대신동1가)","20220812","SK에너지","셀프","0","1898","1949","0"
"A0027233","부산 서구","(주)부영에너지직영신일주유소","부산 서구 구덕로 273 (서대신동1가)","20220813","SK에너지","셀프","0","1898","1949","0"
"A0027233","부산 서구","(주)부영에너지직영신일주유소","부산 서구 구덕로 273 (서대신동1가)","20220814","SK에너지","셀프","0","1898","1949","0"
"A0027233","부산 서구","(주)부영에너지직영신일주유소","부산 서구 구덕로 273 (서대신동1가)","20220815","SK에너지","셀프","0","1898","1949","0"
"A0027233","부산 서구","(주)부영에너지직영신일주유소","부산 서구 구덕로 273 (서대신동1가)","20220816","SK에너지","셀프","0","1898","1949","0"
"A0027233","부산 서구","(주)부영에너지직영신일주유소","부산 서구 구덕로 273 (서대신동1가)","20220817","SK에너지","셀프","0","1898","1949","0"
"A0027217","부산 서구","극동유화(주) 고려주유소대신","부산 서구 대영로 88 (동대신동1가)","20220810","S-OIL","셀프","0","1785","1885","1650"
"A0027217","부산 서구","극동유화(주) 고려주유소대신","부산 서구 대영로 88 (동대신동1가)","20220811","S-OIL","셀프","0","1785","1885","1650"
"A0027217","부산 서구","극동유화(주) 고려주유소대신","부산 서구 대영로 88 (동대신동1가)","20220812","S-OIL","셀프","0","1765","1865","1650"
"A0027217","부산 서구","극동유화(주) 고려주유소대신","부산 서구 대영로 88 (동대신동1가)","20220813","S-OIL","셀프","0","1765","1865","1650"
"A0027217","부산 서구","극동유화(주) 고려주유소대신","부산 서구 대영로 88 (동대신동1가)","20220814","S-OIL","셀프","0","1755","1855","1650"
"A0027217","부산 서구","극동유화(주) 고려주유소대신","부산 서구 대영로 88 (동대신동1가)","20220815","S-OIL","셀프","0","1755","1855","1650"
"A0027217","부산 서구","극동유화(주) 고려주유소대신","부산 서구 대영로 88 (동대신동1가)","20220816","S-OIL","셀프","0","1745","1845","1650"
"A0027217","부산 서구","극동유화(주) 고려주유소대신","부산 서구 대영로 88 (동대신동1가)","20220817","S-OIL","셀프","0","1745","1845","1650"
"A0027222","부산 서구","극동유화(주) 우양냉장주유소","부산 서구 충무대로 240 (남부민동)","20220810","S-OIL","셀프","2009","1788","1889","1650"
"A0027222","부산 서구","극동유화(주) 우양냉장주유소","부산 서구 충무대로 240 (남부민동)","20220811","S-OIL","셀프","2009","1788","1889","1650"
"A0027222","부산 서구","극동유화(주) 우양냉장주유소","부산 서구 충무대로 240 (남부민동)","20220812","S-OIL","셀프","1989","1768","1869","1650"
"A0027222","부산 서구","극동유화(주) 우양냉장주유소","부산 서구 충무대로 240 (남부민동)","20220813","S-OIL","셀프","1989","1768","1869","1650"
"A0027222","부산 서구","극동유화(주) 우양냉장주유소","부산 서구 충무대로 240 (남부민동)","20220814","S-OIL","셀프","1979","1758","1859","1650"
"A0027222","부산 서구","극동유화(주) 우양냉장주유소","부산 서구 충무대로 240 (남부민동)","20220815","S-OIL","셀프","1979","1758","1859","1650"
"A0027222","부산 서구","극동유화(주) 우양냉장주유소","부산 서구 충무대로 240 (남부민동)","20220816","S-OIL","셀프","1969","1748","1849","1650"
"A0027222","부산 서구","극동유화(주) 우양냉장주유소","부산 서구 충무대로 240 (남부민동)","20220817","S-OIL","셀프","1969","1748","1849","1650"
"A0027121","부산 서구","남부주유소 (송도아랫길)","부산 서구 충무대로 150 (남부민동)","20220810","GS칼텍스","일반","0","1829","1936","0"
"A0027121","부산 서구","남부주유소 (송도아랫길)","부산 서구 충무대로 150 (남부민동)","20220811","GS칼텍스","일반","0","1798","1898","0"
"A0027121","부산 서구","남부주유소 (송도아랫길)","부산 서구 충무대로 150 (남부민동)","20220812","GS칼텍스","일반","0","1829","1898","0"
"A0027121","부산 서구","남부주유소 (송도아랫길)","부산 서구 충무대로 150 (남부민동)","20220813","GS칼텍스","일반","0","1798","1898","0"
"A0027121","부산 서구","남부주유소 (송도아랫길)","부산 서구 충무대로 150 (남부민동)","20220814","GS칼텍스","일반","0","1798","1898","0"
"A0027121","부산 서구","남부주유소 (송도아랫길)","부산 서구 충무대로 150 (남부민동)","20220815","GS칼텍스","일반","0","1798","1898","0"
"A0027121","부산 서구","남부주유소 (송도아랫길)","부산 서구 충무대로 150 (남부민동)","20220816","GS칼텍스","일반","0","1798","1898","0"
"A0027121","부산 서구","남부주유소 (송도아랫길)","부산 서구 충무대로 150 (남부민동)","20220817","GS칼텍스","일반","0","1798","1898","0"
"A0027154","부산 서구","남항대교주유소","부산 서구 충무대로 108 (암남동)","20220810","SK에너지","셀프","0","1798","1898","1650"
"A0027154","부산 서구","남항대교주유소","부산 서구 충무대로 108 (암남동)","20220811","SK에너지","셀프","0","1789","1889","1650"
"A0027154","부산 서구","남항대교주유소","부산 서구 충무대로 108 (암남동)","20220812","SK에너지","셀프","0","1789","1889","1650"
"A0027154","부산 서구","남항대교주유소","부산 서구 충무대로 108 (암남동)","20220813","SK에너지","셀프","0","1789","1889","1650"
"A0027154","부산 서구","남항대교주유소","부산 서구 충무대로 108 (암남동)","20220814","SK에너지","셀프","0","1769","1869","1650"
"A0027154","부산 서구","남항대교주유소","부산 서구 충무대로 108 (암남동)","20220815","SK에너지","셀프","0","1769","1869","1650"
"A0027154","부산 서구","남항대교주유소","부산 서구 충무대로 108 (암남동)","20220816","SK에너지","셀프","0","1749","1849","1650"
"A0027154","부산 서구","남항대교주유소","부산 서구 충무대로 108 (암남동)","20220817","SK에너지","셀프","0","1749","1849","1650"
"A0027113","부산 서구","동방석유(주)직영 모든주유소","부산 서구 감천로 227 (암남동)","20220810","SK에너지","셀프","0","1759","1859","1666"
"A0027113","부산 서구","동방석유(주)직영 모든주유소","부산 서구 감천로 227 (암남동)","20220811","SK에너지","셀프","0","1745","1845","1666"
"A0027113","부산 서구","동방석유(주)직영 모든주유소","부산 서구 감천로 227 (암남동)","20220812","SK에너지","셀프","0","1745","1845","1666"
"A0027113","부산 서구","동방석유(주)직영 모든주유소","부산 서구 감천로 227 (암남동)","20220813","SK에너지","셀프","0","1745","1828","1666"
"A0027113","부산 서구","동방석유(주)직영 모든주유소","부산 서구 감천로 227 (암남동)","20220814","SK에너지","셀프","0","1728","1828","1666"
"A0027113","부산 서구","동방석유(주)직영 모든주유소","부산 서구 감천로 227 (암남동)","20220815","SK에너지","셀프","0","1728","1828","1666"
"A0027113","부산 서구","동방석유(주)직영 모든주유소","부산 서구 감천로 227 (암남동)","20220816","SK에너지","셀프","0","1720","1820","1635"
"A0027113","부산 서구","동방석유(주)직영 모든주유소","부산 서구 감천로 227 (암남동)","20220817","SK에너지","셀프","0","1708","1808","1631"
"A0027232","부산 서구","스타2 주유소","부산 서구 원양로 260 (암남동)","20220810","GS칼텍스","일반","0","1805","1845","0"
"A0027232","부산 서구","스타2 주유소","부산 서구 원양로 260 (암남동)","20220811","GS칼텍스","일반","0","1805","1845","0"
"A0027232","부산 서구","스타2 주유소","부산 서구 원양로 260 (암남동)","20220812","GS칼텍스","일반","0","1805","1845","0"
"A0027232","부산 서구","스타2 주유소","부산 서구 원양로 260 (암남동)","20220813","GS칼텍스","일반","0","1805","1845","0"
"A0027232","부산 서구","스타2 주유소","부산 서구 원양로 260 (암남동)","20220814","GS칼텍스","일반","0","1805","1845","0"
"A0027232","부산 서구","스타2 주유소","부산 서구 원양로 260 (암남동)","20220815","GS칼텍스","일반","0","1805","1845","0"
"A0027232","부산 서구","스타2 주유소","부산 서구 원양로 260 (암남동)","20220816","GS칼텍스","일반","0","1805","1820","0"
"A0027232","부산 서구","스타2 주유소","부산 서구 원양로 260 (암남동)","20220817","GS칼텍스","일반","0","1780","1805","0"
"A0027162","부산 서구","지에스칼텍스㈜ 대성주유소","부산 서구 충무대로 126 (남부민동)","20220810","GS칼텍스","셀프","2002","1783","1895","0"
"A0027162","부산 서구","지에스칼텍스㈜ 대성주유소","부산 서구 충무대로 126 (남부민동)","20220811","GS칼텍스","셀프","2002","1783","1895","0"
"A0027162","부산 서구","지에스칼텍스㈜ 대성주유소","부산 서구 충무대로 126 (남부민동)","20220812","GS칼텍스","셀프","2002","1783","1895","0"
"A0027162","부산 서구","지에스칼텍스㈜ 대성주유소","부산 서구 충무대로 126 (남부민동)","20220813","GS칼텍스","셀프","1992","1773","1885","0"
"A0027162","부산 서구","지에스칼텍스㈜ 대성주유소","부산 서구 충무대로 126 (남부민동)","20220814","GS칼텍스","셀프","1992","1773","1885","0"
"A0027162","부산 서구","지에스칼텍스㈜ 대성주유소","부산 서구 충무대로 126 (남부민동)","20220815","GS칼텍스","셀프","1992","1773","1885","0"
"A0027162","부산 서구","지에스칼텍스㈜ 대성주유소","부산 서구 충무대로 126 (남부민동)","20220816","GS칼텍스","셀프","1992","1773","1885","0"
"A0027162","부산 서구","지에스칼텍스㈜ 대성주유소","부산 서구 충무대로 126 (남부민동)","20220817","GS칼텍스","셀프","1968","1749","1849","0"
"A0031284","부산 수영구","(주)세왕에너지 세진주유소","부산 수영구 광남로 176 (민락동)","20220810","SK에너지","셀프","0","1745","1845","0"
"A0031284","부산 수영구","(주)세왕에너지 세진주유소","부산 수영구 광남로 176 (민락동)","20220811","SK에너지","셀프","0","1745","1845","0"
"A0031284","부산 수영구","(주)세왕에너지 세진주유소","부산 수영구 광남로 176 (민락동)","20220812","SK에너지","셀프","0","1739","1839","0"
"A0031284","부산 수영구","(주)세왕에너지 세진주유소","부산 수영구 광남로 176 (민락동)","20220813","SK에너지","셀프","0","1739","1839","0"
"A0031284","부산 수영구","(주)세왕에너지 세진주유소","부산 수영구 광남로 176 (민락동)","20220814","SK에너지","셀프","0","1739","1839","0"
"A0031284","부산 수영구","(주)세왕에너지 세진주유소","부산 수영구 광남로 176 (민락동)","20220815","SK에너지","셀프","0","1715","1815","0"
"A0031284","부산 수영구","(주)세왕에너지 세진주유소","부산 수영구 광남로 176 (민락동)","20220816","SK에너지","셀프","0","1715","1815","0"
"A0031284","부산 수영구","(주)세왕에너지 세진주유소","부산 수영구 광남로 176 (민락동)","20220817","SK에너지","셀프","0","1715","1815","0"
"A0031334","부산 수영구","(주)청유주유소","부산 수영구 좌수영로 147 (망미동)","20220810","SK에너지","셀프","2148","1948","1998","0"
"A0031334","부산 수영구","(주)청유주유소","부산 수영구 좌수영로 147 (망미동)","20220811","SK에너지","셀프","2148","1948","1998","0"
"A0031334","부산 수영구","(주)청유주유소","부산 수영구 좌수영로 147 (망미동)","20220812","SK에너지","셀프","2148","1948","1998","0"
"A0031334","부산 수영구","(주)청유주유소","부산 수영구 좌수영로 147 (망미동)","20220813","SK에너지","셀프","2098","1898","1998","0"
"A0031334","부산 수영구","(주)청유주유소","부산 수영구 좌수영로 147 (망미동)","20220814","SK에너지","셀프","2098","1898","1998","0"
"A0031334","부산 수영구","(주)청유주유소","부산 수영구 좌수영로 147 (망미동)","20220815","SK에너지","셀프","2098","1898","1998","0"
"A0031334","부산 수영구","(주)청유주유소","부산 수영구 좌수영로 147 (망미동)","20220816","SK에너지","셀프","2098","1898","1998","0"
"A0031334","부산 수영구","(주)청유주유소","부산 수영구 좌수영로 147 (망미동)","20220817","SK에너지","셀프","2098","1898","1998","0"
"A0031333","부산 수영구","(주)호유주유소","부산 수영구 좌수영로 151 (망미동)","20220810","GS칼텍스","셀프","2138","1938","1988","0"
"A0031333","부산 수영구","(주)호유주유소","부산 수영구 좌수영로 151 (망미동)","20220811","GS칼텍스","셀프","2138","1938","1988","0"
"A0031333","부산 수영구","(주)호유주유소","부산 수영구 좌수영로 151 (망미동)","20220812","GS칼텍스","셀프","2138","1938","1988","0"
"A0031333","부산 수영구","(주)호유주유소","부산 수영구 좌수영로 151 (망미동)","20220813","GS칼텍스","셀프","2088","1888","1988","0"
"A0031333","부산 수영구","(주)호유주유소","부산 수영구 좌수영로 151 (망미동)","20220814","GS칼텍스","셀프","2088","1888","1988","0"
"A0031333","부산 수영구","(주)호유주유소","부산 수영구 좌수영로 151 (망미동)","20220815","GS칼텍스","셀프","2088","1888","1988","0"
"A0031333","부산 수영구","(주)호유주유소","부산 수영구 좌수영로 151 (망미동)","20220816","GS칼텍스","셀프","2088","1888","1988","0"
"A0031333","부산 수영구","(주)호유주유소","부산 수영구 좌수영로 151 (망미동)","20220817","GS칼텍스","셀프","2088","1888","1988","0"
"A0031359","부산 수영구","SK에너지(주)강일주유소","부산 수영구 연수로 411","20220810","SK에너지","셀프","0","1819","1909","0"
"A0031359","부산 수영구","SK에너지(주)강일주유소","부산 수영구 연수로 411","20220811","SK에너지","셀프","0","1799","1889","0"
"A0031359","부산 수영구","SK에너지(주)강일주유소","부산 수영구 연수로 411","20220812","SK에너지","셀프","0","1779","1869","0"
"A0031359","부산 수영구","SK에너지(주)강일주유소","부산 수영구 연수로 411","20220813","SK에너지","셀프","0","1779","1869","0"
"A0031359","부산 수영구","SK에너지(주)강일주유소","부산 수영구 연수로 411","20220814","SK에너지","셀프","0","1779","1869","0"
"A0031359","부산 수영구","SK에너지(주)강일주유소","부산 수영구 연수로 411","20220815","SK에너지","셀프","0","1779","1869","0"
"A0031359","부산 수영구","SK에너지(주)강일주유소","부산 수영구 연수로 411","20220816","SK에너지","셀프","0","1779","1869","0"
"A0031359","부산 수영구","SK에너지(주)강일주유소","부산 수영구 연수로 411","20220817","SK에너지","셀프","0","1759","1849","0"
"A0031251","부산 수영구","광안리주유소","부산 수영구 광남로 83","20220810","S-OIL","셀프","1895","1745","1845","0"
"A0031251","부산 수영구","광안리주유소","부산 수영구 광남로 83","20220811","S-OIL","셀프","1895","1745","1845","0"
"A0031251","부산 수영구","광안리주유소","부산 수영구 광남로 83","20220812","S-OIL","셀프","1895","1745","1845","0"
"A0031251","부산 수영구","광안리주유소","부산 수영구 광남로 83","20220813","S-OIL","셀프","1889","1739","1839","0"
"A0031251","부산 수영구","광안리주유소","부산 수영구 광남로 83","20220814","S-OIL","셀프","1889","1739","1839","0"
"A0031251","부산 수영구","광안리주유소","부산 수영구 광남로 83","20220815","S-OIL","셀프","1865","1715","1815","0"
"A0031251","부산 수영구","광안리주유소","부산 수영구 광남로 83","20220816","S-OIL","셀프","1865","1715","1815","0"
"A0031251","부산 수영구","광안리주유소","부산 수영구 광남로 83","20220817","S-OIL","셀프","1845","1695","1795","0"
"A0031301","부산 수영구","금련산주유소","부산 수영구 수영로 491 (남천동)","20220810","S-OIL","일반","2095","1845","1945","1750"
"A0031301","부산 수영구","금련산주유소","부산 수영구 수영로 491 (남천동)","20220811","S-OIL","일반","2095","1825","1925","1750"
"A0031301","부산 수영구","금련산주유소","부산 수영구 수영로 491 (남천동)","20220812","S-OIL","일반","2095","1825","1925","1750"
"A0031301","부산 수영구","금련산주유소","부산 수영구 수영로 491 (남천동)","20220813","S-OIL","일반","2045","1795","1895","1750"
"A0031301","부산 수영구","금련산주유소","부산 수영구 수영로 491 (남천동)","20220814","S-OIL","일반","2045","1795","1895","1750"
"A0031301","부산 수영구","금련산주유소","부산 수영구 수영로 491 (남천동)","20220815","S-OIL","일반","2045","1795","1895","1750"
"A0031301","부산 수영구","금련산주유소","부산 수영구 수영로 491 (남천동)","20220816","S-OIL","일반","2045","1795","1895","1750"
"A0031301","부산 수영구","금련산주유소","부산 수영구 수영로 491 (남천동)","20220817","S-OIL","일반","2045","1795","1895","1750"
"A0031248","부산 수영구","금호주유소","부산 수영구 과정로 4  (망미동)","20220810","SK에너지","일반","0","1968","1988","0"
"A0031248","부산 수영구","금호주유소","부산 수영구 과정로 4  (망미동)","20220811","SK에너지","일반","0","1898","1968","0"
"A0031248","부산 수영구","금호주유소","부산 수영구 과정로 4  (망미동)","20220812","SK에너지","일반","0","1898","1968","0"
"A0031248","부산 수영구","금호주유소","부산 수영구 과정로 4  (망미동)","20220813","SK에너지","일반","0","1898","1968","0"
"A0031248","부산 수영구","금호주유소","부산 수영구 과정로 4  (망미동)","20220814","SK에너지","일반","0","1898","1968","0"
"A0031248","부산 수영구","금호주유소","부산 수영구 과정로 4  (망미동)","20220815","SK에너지","일반","0","1898","1968","0"
"A0031248","부산 수영구","금호주유소","부산 수영구 과정로 4  (망미동)","20220816","SK에너지","일반","0","1898","1968","0"
"A0031248","부산 수영구","금호주유소","부산 수영구 과정로 4  (망미동)","20220817","SK에너지","일반","0","1898","1968","0"
"A0031367","부산 수영구","대양산업(주)대영주유소","부산 수영구 수영로 731","20220810","GS칼텍스","셀프","0","1774","1874","1700"
"A0031367","부산 수영구","대양산업(주)대영주유소","부산 수영구 수영로 731","20220811","GS칼텍스","셀프","0","1744","1844","1700"
"A0031367","부산 수영구","대양산업(주)대영주유소","부산 수영구 수영로 731","20220812","GS칼텍스","셀프","0","1744","1844","1700"
"A0031367","부산 수영구","대양산업(주)대영주유소","부산 수영구 수영로 731","20220813","GS칼텍스","셀프","0","1744","1844","1700"
"A0031367","부산 수영구","대양산업(주)대영주유소","부산 수영구 수영로 731","20220814","GS칼텍스","셀프","0","1724","1824","1700"
"A0031367","부산 수영구","대양산업(주)대영주유소","부산 수영구 수영로 731","20220815","GS칼텍스","셀프","0","1724","1824","1700"
"A0031367","부산 수영구","대양산업(주)대영주유소","부산 수영구 수영로 731","20220816","GS칼텍스","셀프","0","1724","1824","1700"
"A0031367","부산 수영구","대양산업(주)대영주유소","부산 수영구 수영로 731","20220817","GS칼텍스","셀프","0","1724","1824","1700"
"A0031318","부산 수영구","땡큐망미주유소","부산 수영구  연수로 254 (망미동)","20220810","S-OIL","셀프","0","1807","1907","0"
"A0031318","부산 수영구","땡큐망미주유소","부산 수영구  연수로 254 (망미동)","20220811","S-OIL","셀프","0","1777","1877","0"
"A0031318","부산 수영구","땡큐망미주유소","부산 수영구  연수로 254 (망미동)","20220812","S-OIL","셀프","0","1757","1857","0"
"A0031318","부산 수영구","땡큐망미주유소","부산 수영구  연수로 254 (망미동)","20220813","S-OIL","셀프","0","1757","1857","0"
"A0031318","부산 수영구","땡큐망미주유소","부산 수영구  연수로 254 (망미동)","20220814","S-OIL","셀프","0","1757","1857","0"
"A0031318","부산 수영구","땡큐망미주유소","부산 수영구  연수로 254 (망미동)","20220815","S-OIL","셀프","0","1757","1857","0"
"A0031318","부산 수영구","땡큐망미주유소","부산 수영구  연수로 254 (망미동)","20220816","S-OIL","셀프","0","1757","1857","0"
"A0031318","부산 수영구","땡큐망미주유소","부산 수영구  연수로 254 (망미동)","20220817","S-OIL","셀프","0","1737","1827","0"
"A0031181","부산 수영구","마린타이거주유소","부산 수영구 광남로 241 (민락동)","20220810","GS칼텍스","일반","0","1745","1845","0"
"A0031181","부산 수영구","마린타이거주유소","부산 수영구 광남로 241 (민락동)","20220811","GS칼텍스","일반","0","1745","1845","0"
"A0031181","부산 수영구","마린타이거주유소","부산 수영구 광남로 241 (민락동)","20220812","GS칼텍스","일반","0","1745","1845","0"
"A0031181","부산 수영구","마린타이거주유소","부산 수영구 광남로 241 (민락동)","20220813","GS칼텍스","일반","0","1745","1845","0"
"A0031181","부산 수영구","마린타이거주유소","부산 수영구 광남로 241 (민락동)","20220814","GS칼텍스","일반","0","1715","1815","0"
"A0031181","부산 수영구","마린타이거주유소","부산 수영구 광남로 241 (민락동)","20220815","GS칼텍스","일반","0","1715","1815","0"
"A0031181","부산 수영구","마린타이거주유소","부산 수영구 광남로 241 (민락동)","20220816","GS칼텍스","일반","0","1715","1815","0"
"A0031181","부산 수영구","마린타이거주유소","부산 수영구 광남로 241 (민락동)","20220817","GS칼텍스","일반","0","1695","1795","0"
"A0027511","부산 수영구","센텀타이거주유소","부산 수영구 민락본동로 30","20220810","알뜰주유소","셀프","0","1775","1875","0"
"A0027511","부산 수영구","센텀타이거주유소","부산 수영구 민락본동로 30","20220811","알뜰주유소","셀프","0","1775","1875","0"
"A0027511","부산 수영구","센텀타이거주유소","부산 수영구 민락본동로 30","20220812","알뜰주유소","셀프","0","1775","1875","0"
"A0027511","부산 수영구","센텀타이거주유소","부산 수영구 민락본동로 30","20220813","알뜰주유소","셀프","0","1775","1875","0"
"A0027511","부산 수영구","센텀타이거주유소","부산 수영구 민락본동로 30","20220814","알뜰주유소","셀프","0","1745","1845","0"
"A0027511","부산 수영구","센텀타이거주유소","부산 수영구 민락본동로 30","20220815","알뜰주유소","셀프","0","1745","1845","0"
"A0027511","부산 수영구","센텀타이거주유소","부산 수영구 민락본동로 30","20220816","알뜰주유소","셀프","0","1745","1845","0"
"A0027511","부산 수영구","센텀타이거주유소","부산 수영구 민락본동로 30","20220817","알뜰주유소","셀프","0","1715","1815","0"
"A0027127","부산 수영구","신영주유소","부산 수영구 과정로 23 (망미동)","20220810","SK에너지","일반","0","1789","1889","0"
"A0027127","부산 수영구","신영주유소","부산 수영구 과정로 23 (망미동)","20220811","SK에너지","일반","0","1769","1889","0"
"A0027127","부산 수영구","신영주유소","부산 수영구 과정로 23 (망미동)","20220812","SK에너지","일반","0","1769","1869","0"
"A0027127","부산 수영구","신영주유소","부산 수영구 과정로 23 (망미동)","20220813","SK에너지","일반","0","1769","1869","0"
"A0027127","부산 수영구","신영주유소","부산 수영구 과정로 23 (망미동)","20220814","SK에너지","일반","0","1729","1829","0"
"A0027127","부산 수영구","신영주유소","부산 수영구 과정로 23 (망미동)","20220815","SK에너지","일반","0","1729","1829","0"
"A0027127","부산 수영구","신영주유소","부산 수영구 과정로 23 (망미동)","20220816","SK에너지","일반","0","1729","1829","0"
"A0027127","부산 수영구","신영주유소","부산 수영구 과정로 23 (망미동)","20220817","SK에너지","일반","0","1719","1819","0"
"A0031416","부산 수영구","인성주유소","부산 수영구 연수로 250 (망미동)","20220810","현대오일뱅크","셀프","0","1725","1825","0"
"A0031416","부산 수영구","인성주유소","부산 수영구 연수로 250 (망미동)","20220811","현대오일뱅크","셀프","0","1725","1825","0"
"A0031416","부산 수영구","인성주유소","부산 수영구 연수로 250 (망미동)","20220812","현대오일뱅크","셀프","0","1725","1825","0"
"A0031416","부산 수영구","인성주유소","부산 수영구 연수로 250 (망미동)","20220813","현대오일뱅크","셀프","0","1725","1825","0"
"A0031416","부산 수영구","인성주유소","부산 수영구 연수로 250 (망미동)","20220814","현대오일뱅크","셀프","0","1725","1825","0"
"A0031416","부산 수영구","인성주유소","부산 수영구 연수로 250 (망미동)","20220815","현대오일뱅크","셀프","0","1695","1795","0"
"A0031416","부산 수영구","인성주유소","부산 수영구 연수로 250 (망미동)","20220816","현대오일뱅크","셀프","0","1695","1795","0"
"A0031416","부산 수영구","인성주유소","부산 수영구 연수로 250 (망미동)","20220817","현대오일뱅크","셀프","0","1695","1795","0"
"A0031320","부산 수영구","지에스칼텍스(주) 언덕주유소","부산 수영구 연수로 239","20220810","GS칼텍스","셀프","1983","1749","1849","1650"
"A0031320","부산 수영구","지에스칼텍스(주) 언덕주유소","부산 수영구 연수로 239","20220811","GS칼텍스","셀프","1973","1739","1839","1650"
"A0031320","부산 수영구","지에스칼텍스(주) 언덕주유소","부산 수영구 연수로 239","20220812","GS칼텍스","셀프","1973","1739","1839","1650"
"A0031320","부산 수영구","지에스칼텍스(주) 언덕주유소","부산 수영구 연수로 239","20220813","GS칼텍스","셀프","1963","1729","1829","1650"
"A0031320","부산 수영구","지에스칼텍스(주) 언덕주유소","부산 수영구 연수로 239","20220814","GS칼텍스","셀프","1963","1729","1829","1650"
"A0031320","부산 수영구","지에스칼텍스(주) 언덕주유소","부산 수영구 연수로 239","20220815","GS칼텍스","셀프","1963","1729","1829","1650"
"A0031320","부산 수영구","지에스칼텍스(주) 언덕주유소","부산 수영구 연수로 239","20220816","GS칼텍스","셀프","1963","1729","1829","1650"
"A0031320","부산 수영구","지에스칼텍스(주) 언덕주유소","부산 수영구 연수로 239","20220817","GS칼텍스","셀프","1939","1705","1805","1650"
"A0027447","부산 수영구","지에스칼텍스(주)부산주유소","부산 수영구 수영로 558 (광안동)","20220810","GS칼텍스","셀프","1978","1749","1849","0"
"A0027447","부산 수영구","지에스칼텍스(주)부산주유소","부산 수영구 수영로 558 (광안동)","20220811","GS칼텍스","셀프","1978","1749","1849","0"
"A0027447","부산 수영구","지에스칼텍스(주)부산주유소","부산 수영구 수영로 558 (광안동)","20220812","GS칼텍스","셀프","1978","1749","1849","0"
"A0027447","부산 수영구","지에스칼텍스(주)부산주유소","부산 수영구 수영로 558 (광안동)","20220813","GS칼텍스","셀프","1968","1739","1839","0"
"A0027447","부산 수영구","지에스칼텍스(주)부산주유소","부산 수영구 수영로 558 (광안동)","20220814","GS칼텍스","셀프","1968","1739","1839","0"
"A0027447","부산 수영구","지에스칼텍스(주)부산주유소","부산 수영구 수영로 558 (광안동)","20220815","GS칼텍스","셀프","1968","1739","1839","0"
"A0027447","부산 수영구","지에스칼텍스(주)부산주유소","부산 수영구 수영로 558 (광안동)","20220816","GS칼텍스","셀프","1968","1739","1839","0"
"A0027447","부산 수영구","지에스칼텍스(주)부산주유소","부산 수영구 수영로 558 (광안동)","20220817","GS칼텍스","셀프","1944","1715","1815","0"
"A0028826","부산 연제구","(주)좋은기름나라연산주유소지점","부산 연제구 고분로 51 (연산동)","20220810","S-OIL","셀프","0","1745","1825","0"
"A0028826","부산 연제구","(주)좋은기름나라연산주유소지점","부산 연제구 고분로 51 (연산동)","20220811","S-OIL","셀프","0","1725","1825","0"
"A0028826","부산 연제구","(주)좋은기름나라연산주유소지점","부산 연제구 고분로 51 (연산동)","20220812","S-OIL","셀프","0","1799","1825","0"
"A0028826","부산 연제구","(주)좋은기름나라연산주유소지점","부산 연제구 고분로 51 (연산동)","20220813","S-OIL","셀프","0","1699","1799","0"
